full_text,retweet_count,user_followers_count,favorite_count,created_at,pos_score,neg_score,sent_score
biggest stigma countri thank contribut swachhbharat abhiyan marri,0,68,1,Sun Jul 21 17:09:21 +0000 2019,0.125,0.0,1
pragya thakur I clean ur toilet make sauchalay swachhbharat,0,2492,3,Sun Jul 21 17:09:08 +0000 2019,0.0,1.375,-1
present concept float debri collector driven solar energi port cleanenergi solar,2,476,0,Sun Jul 21 17:08:54 +0000 2019,0.0,0.0,0
swachhbharat eh,0,408,1,Sun Jul 21 17:02:18 +0000 2019,0.0,0.0,0
respect speak truth respect stand alon respect budg saf,4,105345,0,Sun Jul 21 16:57:47 +0000 2019,0.875,0.875,-1
delhi road south delhi wit water log result traffic hold up some road stretch cross delhirain delhi arvindkejriw mcd sdmc swachhbharat talk clean shine india rain piti sad sight,0,58,0,Sun Jul 21 16:48:47 +0000 2019,0.625,1.75,-1
municip council maharashtra start instal separ red bin domest hazard wast We citizen,1,132,0,Sun Jul 21 16:39:08 +0000 2019,0.375,1.125,-1
yesterday plant nativ tree vika puri We take care regularli more pic,7,299,0,Sun Jul 21 16:37:22 +0000 2019,0.25,0.0,1
respect speak truth respect stand alon respect budg safforn terror respect even today speak truth swachhbharat Is u symbol clean clean heart lord ram sit,4,781,4,Sun Jul 21 16:13:45 +0000 2019,2.5,2.875,-1
must make clean gutter daili rest tenur loksabha member sadhvipragya swachhbharat,0,280,2,Sun Jul 21 16:13:24 +0000 2019,0.0,0.5,-1
A cleanli drive done park stand panchalingeswartempl nilgiri balasor odisha part,3,17,0,Sun Jul 21 16:08:26 +0000 2019,0.375,0.0,1
great initi toward swachhbharat,0,190,1,Sun Jul 21 16:04:10 +0000 2019,0.0,0.0,0
aur bana lo MP liter anyon MP india today anyon pragyasinghthakur swachhbharat modihaitomumkinhai,0,331,3,Sun Jul 21 16:02:08 +0000 2019,0.375,0.125,1
help US with our shramdaan cleanli drive for cleandelhi swachhbharat gt gt buy here gt gt,6,1895,0,Sun Jul 21 16:00:38 +0000 2019,1.375,0.0,1
ji simpl question common man respons MP make sure drain clog constitu what happen swachhbharat narendramodi,0,100,1,Sun Jul 21 16:00:25 +0000 2019,0.5,1.75,-1
the problem modi mainli advertis face govern He need take decis better futur countri swachhbharat drinkingwat are import onli issu india,0,73,0,Sun Jul 21 15:38:26 +0000 2019,2.125,1.5,1
I alway knew thug sadhvi Of cours woman might suffer tortur jail she cd hav tri fair way make killer mahatmagandhi patriot now made swachhbharat joke way made joke modi,0,274,0,Sun Jul 21 15:37:10 +0000 2019,1.75,1.0,1
yesterday plant nativ tree vika puri We take care regularli more pic join u wemeantoclean cleandelhi swachhbharat mycleanindia airpollut delhipollut delhincr delhi,6,1895,1,Sun Jul 21 15:35:03 +0000 2019,0.25,0.0,1
question swachhbharat total lack understand intent behind swachhbharatabhiyan initi primeministerofindia undermin,0,13,0,Sun Jul 21 15:30:58 +0000 2019,1.25,0.125,1
delhi let S segreg our wast We help visit It help reduc contribut air water pollut wemeantoclean cleandelhi swachhbharat mycleanindia wastemanag wastesegreg delhipollut airpollut waterpollut,7,1895,1,Sun Jul 21 15:30:44 +0000 2019,0.125,0.0,1
well said other stage drama name swachhbharat abhiyan,1,124,3,Sun Jul 21 15:26:35 +0000 2019,0.0,0.0,0
volunt u cleandelhi let offer shramdaan swachhbharat join u,6,1895,0,Sun Jul 21 15:15:22 +0000 2019,0.0,0.0,0
well said other stage drama name swachhbharat abhiyan,0,124,0,Sun Jul 21 15:09:31 +0000 2019,0.0,0.0,0
dear sir On keru road pipelin recent peopl throw anim bodi go famili real inconveni embarrass request support see today pictur jodhpurcollector swachhbharat swachhjodhpur ravi kumar,5,87,1,Sun Jul 21 15:08:41 +0000 2019,0.375,1.125,-1
let blame author everyth mani dustbin yet peopl chose litter thi show charact person can start penal moron swachhbharat cleanindia,2,277,4,Sun Jul 21 15:00:53 +0000 2019,0.25,1.0,-1
such inspir initi bhai bharat deserv public repres like swachhbharat,0,1086,0,Sun Jul 21 14:49:34 +0000 2019,0.5,0.25,1
wasn elect clean toilet drain bjp MP sadhvi pragya swachhbharat abhiyaan probabl first time got hit member parliament modigovt Is truth govern fail improv cleanli,4,250,12,Sun Jul 21 14:43:43 +0000 2019,1.875,0.5,1
whatev happen swachhbharat swachhbharatabhiyan,0,82,0,Sun Jul 21 14:40:19 +0000 2019,0.0,0.0,0
th week team near bahubali gomateshwar betta karkala udupi district got mani alcohol beer bottl whiski bottl peopl throw tourist place swachhbharat,16,1033,51,Sun Jul 21 14:36:02 +0000 2019,0.375,0.375,-1
pleas retweet let stoplitt cleandelhi swachhbharat mycleanindia wemeantoclean,6,1895,0,Sun Jul 21 14:30:19 +0000 2019,0.0,0.0,0
wmtcblog cleanli plantat drive wemeantoclean cleandelhi swa,2,11866,0,Sun Jul 21 14:30:14 +0000 2019,0.375,0.0,1
We choos high expect inspir youngster pleas look swachhbharat eastdelhi mcdeastdelhi,0,7,0,Sun Jul 21 14:26:50 +0000 2019,0.25,0.25,-1
out open street rainjacket make home better cleaner place big salut swachh bharath swachhb,1,420,0,Sun Jul 21 14:24:32 +0000 2019,1.25,0.375,1
great exampl swachhbharat newindia attract scene investor local bharat waasi brilliant show best bu undertak compar premier citi shanghai,0,148,0,Sun Jul 21 14:15:12 +0000 2019,1.875,0.5,1
pragya singh thakur make anoth bizarr statement say We have not becom mp clean your toilet drain watch video pragyasinghthakur bjp bhopal madhyapradesh toilet swachhbharat,0,35009,2,Sun Jul 21 13:38:46 +0000 2019,0.75,0.75,-1
delhi let S segreg our wast We help visit It help reduc contribut air water pollut wemeantoclean cleandelhi swachhbharat mycleanindia wastemanag wastesegreg delhipollut airpollut waterpollut,7,1895,0,Sun Jul 21 13:30:40 +0000 2019,0.125,0.0,1
inspir today plant four plant month total numner becom greenindia swa,1,18,0,Sun Jul 21 12:56:26 +0000 2019,0.125,0.0,1
kurukshethra bloom swachhbharat initi bjp thank much,9,138,0,Sun Jul 21 12:52:21 +0000 2019,0.75,0.25,1
yesterday plant nativ tree vika puri We take care regularli more pic join u wemeantoclean swachhbharat cleandelhi mycleanindia delhipollut airpollut delhincr delhi,6,1895,0,Sun Jul 21 12:35:04 +0000 2019,0.25,0.0,1
pleas retweet let stoplitt cleandelhi swachhbharat mycleanindia wemeantoclean,6,1895,0,Sun Jul 21 12:30:11 +0000 2019,0.0,0.0,0
determin need lad shimoga chang garbag place heritag near gandhi bazaar cloth market inspir hon ble PM swachhbharat initi,4,418,12,Sun Jul 21 12:18:26 +0000 2019,0.75,0.25,1
someth weird happen area ask nagar nigam someth stagnant water what mess It would better proper level road area sector gurgaon swachhbharat,0,4,1,Sun Jul 21 12:06:31 +0000 2019,1.375,1.5,-1
swachh bharat summer internship student paint wall paint theme import cleanli amp,1,22,0,Sun Jul 21 12:05:15 +0000 2019,1.375,0.125,1
such contempt clean naali toilet whatev happen swachhbharat,1,14455,0,Sun Jul 21 11:55:23 +0000 2019,0.0,0.75,-1
respect our great PM modi ji sir pleas share view plz speak women protect flood farmer bima youth employ corrupt free india speed justic health administr terrorist sport athl hima da amp swachhbharat modihaitomumkinhai rgd,0,2,0,Sun Jul 21 11:33:52 +0000 2019,3.125,0.875,1
delhi let S segreg our wast We help visit It help reduc contribut air water pollut wemeantoclean cleandelhi swachhbharat mycleanindia wastemanag wastesegreg delhipollut airpollut waterpollut,7,1895,1,Sun Jul 21 11:30:27 +0000 2019,0.125,0.0,1
unfortun instead help u municip corpor worker actual vandalis stolen dustbin plant pleas help u someon gurgaon swachhbharat swachhbharatabhiyan pleas help u guy,1,1,3,Sun Jul 21 10:52:55 +0000 2019,0.625,0.875,-1
As part initi absenc help municip corpor gurgaon We took initi plant dustbin peopl litter gurgaon swachhbharat,0,1,1,Sun Jul 21 10:42:07 +0000 2019,1.375,0.125,1
We mani peopl join u took hudacitycent pilot project clean citi iwalkiclean swachhbharat,0,1,1,Sun Jul 21 10:33:36 +0000 2019,0.25,0.125,1
pleas retweet let stoplitt cleandelhi swachhbharat mycleanindia wemeantoclean,6,1895,0,Sun Jul 21 10:30:26 +0000 2019,0.0,0.0,0
swachhbharat ekpostnamoknaam haryanaelect see area you feel,0,897,0,Sun Jul 21 10:24:48 +0000 2019,0.125,0.25,-1
swachhagrahi carri lake cleanli drive maintain swachhata karkal mangalor part swachhbh,14,29,0,Sun Jul 21 10:03:39 +0000 2019,0.375,0.0,1
yesterday plant nativ tree vika puri We take care regularli more pic join u wemeantoclean cleandelhi mycleanindia swachhbharat delhipollut airpollut delhincr delhi,7,1895,0,Sun Jul 21 09:35:05 +0000 2019,0.25,0.0,1
In contribut swachhbharat mission greater hyderabad municip corpor made footpath recycl p,19,58,0,Sun Jul 21 09:30:42 +0000 2019,0.0,0.125,-1
delhi let S segreg our wast We help visit It help reduc contribut air water pollut wemeantoclean cleandelhi swachhbharat mycleanindia wastemanag wastesegreg delhipollut airpollut waterpollut,7,1895,0,Sun Jul 21 09:30:18 +0000 2019,0.125,0.0,1
look condit geeta coloni panipat when expect clean diseas invitor swachhbharat authoritiesareforwhat,0,1,0,Sun Jul 21 09:17:15 +0000 2019,0.625,0.5,1
sewer death centr ask state union territori set emerg respons unit kamavida kam avida manualscav,1,4,0,Sun Jul 21 09:15:22 +0000 2019,0.125,0.625,-1
soon autom wast manag system kamavida kam avida thiruvananthapuram swachhbharat mycleanindia clean sol,1,4,0,Sun Jul 21 09:13:59 +0000 2019,0.625,0.5,1
keep clean nearbi area amp everywher need clean citi import human stay healthi happi see pictur guruji shreeshre ravishankarmaharaj swachhbharat,0,40,1,Sun Jul 21 09:11:47 +0000 2019,3.75,1.375,1
We honour part given u great platform plastic tile made,5,58,0,Sun Jul 21 08:51:50 +0000 2019,0.625,0.25,1
pleas retweet let stoplitt cleandelhi swachhbharat mycleanindia wemeantoclean,6,1895,0,Sun Jul 21 08:30:26 +0000 2019,0.0,0.0,0
construct worker forc clean septic tank swachhbharat swachhbharatabhiyan mycleanindia,0,105,1,Sun Jul 21 07:41:13 +0000 2019,0.25,1.5,-1
municip council maharashtra start instal separ red bin domest hazard wast We citizen need littl keep sanitari pad diaper blade bulb separ rest wet dri wast swachhbharat solidwast,1,457,10,Sun Jul 21 07:41:04 +0000 2019,1.625,2.875,-1
delhi let S segreg our wast We help visit It help reduc contribut air water pollut wemeantoclean cleandelhi swachhbharat mycleanindia wastemanag wastesegreg delhipollut airpollut waterpollut,7,1895,0,Sun Jul 21 07:30:20 +0000 2019,0.125,0.0,1
ke swachhbharat ki realiti,0,60,0,Sun Jul 21 07:28:41 +0000 2019,0.25,0.0,1
swachhbharat ki realiti,10,60,11,Sun Jul 21 07:27:31 +0000 2019,0.25,0.0,1
swachhbharat ki realiti,9,60,9,Sun Jul 21 07:27:21 +0000 2019,0.25,0.0,1
shud link beneficiari agreement plant amp protect tree yea,3,761,0,Sun Jul 21 07:18:19 +0000 2019,0.5,1.0,-1
inciner way forward landfil right solut learn sweden swachhbharat,0,1998,0,Sun Jul 21 07:07:37 +0000 2019,0.25,0.0,1
We pay tax complet work swachhbharat bigmumbaicleanup mumbai,0,29,0,Sun Jul 21 06:53:22 +0000 2019,0.0,0.0,0
postingagain thi second time I post area sewag water road last month We walk danger child health where swachhbharat fail,2,20,5,Sun Jul 21 06:44:51 +0000 2019,0.625,1.125,-1
yesterday plant nativ tree vika puri We take care regularli more pic join u wemeantoclean cleandelhi swachhbharat mycleanindia delhipollut airpollut delhincr delhi,6,1895,0,Sun Jul 21 06:40:04 +0000 2019,0.25,0.0,1
We clear tonn garbag today highlight day A group smart kid yr join u voluntarili without parent involv amp suggest talk peopl see anybodi throw yuvaratha swachhbharat,2,91,7,Sun Jul 21 06:37:36 +0000 2019,1.125,0.0,1
pleas retweet let stoplitt cleandelhi swachhbharat mycleanindia wemeantoclean cleandelhi swachhbharat mycleanindia,7,1895,1,Sun Jul 21 06:30:35 +0000 2019,0.0,0.0,0
help US with our shramdaan cleanli drive for cleandelhi swachhbharat gt gt buy here gt gt,6,1895,0,Sun Jul 21 06:30:08 +0000 2019,1.375,0.0,1
sewer drainag open flood sinc day activ sourc variou,1,7,0,Sun Jul 21 06:29:05 +0000 2019,0.5,0.75,-1
sewer drainag open flood sinc day activ sourc variou diseas accid No visit repair sdmc defeat purpos swachhbharat foota road jogabai Pl respond immedi fix,1,7,0,Sun Jul 21 06:24:33 +0000 2019,1.25,2.625,-1
cleanli drive paharhati bphc memari II block vrp vct swachhbharat paharhatibphc nirmalbangla,0,408,0,Sun Jul 21 06:24:29 +0000 2019,0.375,0.0,1
such initi are the need oF the hour hearten see celeb like encourag environ awar among youth ngoassociationofindia dalermehndigreendr haritbharat swachhbharat greenindia,1,65,1,Sun Jul 21 06:22:23 +0000 2019,0.625,0.25,1
swachh bharat summer internship student paint wall paint theme import cleanli amp segreg wast biodegrad amp non biodegrad wast govt high school thiruvettakudi sbsi sbsi swaachhsumm swachhbharat,1,283,19,Sun Jul 21 06:10:50 +0000 2019,3.0,0.125,1
As part swachhbharat summer internship student cuddalor district tamilnadu devot hour,7,757,0,Sun Jul 21 06:07:05 +0000 2019,0.375,0.125,1
good morn india get readi indor teach rd plant tree thank govtofindia amp ngoassociationofindia power great plantat drive dalermehndi dalermehndigreendr haritbharat swachhbharat greenindia worldbookofrecord,12,607256,49,Sun Jul 21 06:00:19 +0000 2019,0.75,0.0,1
cement road construct provis drainag water road becom river from masjid mod bata chowk side road fill filth swachhbharat abhiyan reach,0,2,2,Sun Jul 21 05:58:48 +0000 2019,0.0,1.375,-1
wmtcblog cleanli plantat drive wemeantoclean cleandelhi swachhbharat mycleanindia transformingindia newindia sundaythought sundaymotiv sundaymorn blog,2,1160,0,Sun Jul 21 05:54:57 +0000 2019,0.375,0.0,1
visionari govt wd sure b take note precari situat awar scale swachhbharat prompt household conserv water amp rain harvest would b first step A good topic cover independenceday speech,0,200,0,Sun Jul 21 05:50:22 +0000 2019,1.75,0.875,1
toilet washroom pandit deen dayal railway station pathet condit one courag enough even step insid caus filth everywher stink like anyth A disgrac swachhbharat So I request look matter sir,0,61,0,Sun Jul 21 05:48:31 +0000 2019,1.5,3.25,-1
delhi let S segreg our wast We help visit It help reduc contribut air water pollut wemeantoclean cleandelhi swachhbharat mycleanindia wastemanag wastesegreg delhipollut airpollut waterpollut,6,1895,0,Sun Jul 21 05:30:27 +0000 2019,0.125,0.0,1
the system get clear swachhbharat crackdown corrupt offici sack past year,13,381,0,Sun Jul 21 05:06:42 +0000 2019,0.75,0.625,1
haven mosquito breed sector A outsid back gate Fr agnel iti gate opp sagarika ch swachhbharat kindli take action asap,0,119,0,Sun Jul 21 05:06:35 +0000 2019,0.625,0.0,1
pleas keep environ clean teachsomethingin word swachhbharat cleanli,3,116,0,Sun Jul 21 05:01:20 +0000 2019,1.5,0.375,1
don forget u r live countri govt run swachhbharat drive request peopl stop practic open defec,0,244,0,Sun Jul 21 04:53:21 +0000 2019,0.125,0.5,-1
train coach S No water toilet clean passeng wait water hot summer Is digitalindia swachhbharat,0,36,3,Sun Jul 21 04:48:57 +0000 2019,0.0,0.375,-1
under swachh bharat summer internship student nitpi clean premis thiruvettakudi villag rejuven,6,22,0,Sun Jul 21 04:44:39 +0000 2019,0.0,0.125,-1
it harm environ plz look swachhbharat,1,15,3,Sun Jul 21 04:37:52 +0000 2019,0.25,0.875,-1
swachhbharat use toilet regularli healthi habit hear shaucha singh advoc swachhbharat zsbp,0,531,0,Sun Jul 21 04:36:07 +0000 2019,0.875,0.125,1
pleas retweet let stoplitt cleandelhi swachhbharat mycleanindia wemeantoclean cleandelhi swachhbharat mycleanindia,5,1895,0,Sun Jul 21 04:30:59 +0000 2019,0.0,0.0,0
small parse agiyari lane mint road modi street becom dump yard can even walk you guy know well swachhbharat,2,193,1,Sun Jul 21 04:20:31 +0000 2019,0.75,0.625,1
A cleanli drive done park stand panchalingeswartempl nilgiri balasor odisha part ongo swachhbharat union mo mycleanindia swachhatapakhwada swachhbharatabhiyan,0,3120,4,Sun Jul 21 03:45:55 +0000 2019,0.375,0.0,1
yesterday plant nativ tree vika puri We take care regularli more pic join u wemeantoclean cleandelhi swachhbharat mycleanindia delhipollut airpollut delhi delhincr,5,1895,0,Sun Jul 21 03:40:03 +0000 2019,0.25,0.0,1
A cleanli drive done park stand panchalingeswartempl nilgiri balasor odisha part ongo swachhbharat union mo mycleanindia swachhatapakhwada swachhbharatabhiyan,3,3120,6,Sun Jul 21 03:35:02 +0000 2019,0.375,0.0,1
delhi let S segreg our wast We help visit It help reduc contribut air water pollut wemeantoclean cleandelhi swachhbharat mycleanindia wastemanag wastesegreg delhipollut airpollut waterpollut,6,1895,0,Sun Jul 21 03:30:21 +0000 2019,0.125,0.0,1
cleanli import citi need envis work toward zero garbag approach A well written articl,1,482,0,Sun Jul 21 03:14:55 +0000 2019,1.875,0.25,1
cleanli import citi need envis work toward zero garbag approach A well written articl municip commission aurangabad zerowast swachhbharat wastemanag,1,955,3,Sun Jul 21 03:02:17 +0000 2019,1.875,0.25,1
member nehru yuva kendra kasargod kerala carri cleanli drive clean street drain,2,28,0,Sun Jul 21 02:54:45 +0000 2019,0.375,0.125,1
inspir today plant four plant month total numner becom greenindia swachhbharat sharmafamilygreenindiadr,1,81,2,Sun Jul 21 02:25:06 +0000 2019,0.125,0.0,1
state bylan chawri bazar djb work done last week still repair left shambl rain play,1,1840,0,Sun Jul 21 02:15:51 +0000 2019,0.125,0.625,-1
No state even walk horribl condit anyon respons enough take stand get repair earliest swachhbharat,0,162,0,Sun Jul 21 02:08:06 +0000 2019,1.0,0.75,1
state bylan chawri bazar djb work done last week still repair left shambl rain play part swachhbharat,1,162,0,Sun Jul 21 02:05:10 +0000 2019,0.125,0.625,-1
pleas keep environ clean teachsomethingin word swachhbharat cleanli,3,4359,18,Sun Jul 21 01:53:45 +0000 2019,1.5,0.375,1
kg non oven bag seiz mycleanindian swachhsurvekshan swachhbharat swachhmysuru mycleanmysuru my,2,1405,0,Sun Jul 21 01:30:52 +0000 2019,0.0,0.0,0
